product,sample,outcome,group_variable,group_1,group_2,N_1,N_2,mean_1,mean_2,diff_1_minus_2,sd_1,sd_2,se_diff,t_stat,df,p_value,ci_low,ci_high
584,Day 1,info_eff_584,gender,Male,Female,33,35,.0303030303030303,.0428571428571429,-.0125541125541126,.5439926748615557,.5767738440904638,.135912905901379,-.0923688039105139,65.99990215363928,.9266848293645492,-.2839129920621803,.2588047669539551
793,Day 1,info_eff_793,gender,Male,Female,33,35,-.7272727272727273,-.3714285714285714,-.3558441558441559,.8181620894086052,.5952366946762234,.1743776664872831,-2.040652125999786,58.2541307150549,.0458259672212393,-.7048665616344539,-.0068217500538579
356,Day 2,info_eff_356,gender,Male,Female,36,36,.0416666666666667,-.3194444444444444,.3611111111111111,.5361902647381804,1.015260542055077,.1913587358466617,1.887089761088692,53.11522363495734,.0646183651947778,-.0226864714101602,.7449086936323824
831,Day 2,info_eff_831,gender,Male,Female,36,36,.0972222222222222,-.1111111111111111,.2083333333333333,.592445831694395,.5620258142407837,.1361030123926848,1.53070332295254,69.80640026836987,.13036215012768,-.0631288017776931,.4797954684443596
